City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
350,Khurba,RU,50.4072,136.8819,1.85,93,85,7.23,overcast clouds
351,Qaqortoq,GL,60.7167,-46.0333,39.7,86,100,16.04,moderate rain
352,Vestmannaeyjar,IS,63.4427,-20.2734,33.28,77,69,12.37,broken clouds
353,Hasaki,JP,35.7333,140.8333,57.6,50,0,1.68,clear sky
354,Pochutla,MX,15.7432,-96.4661,74.82,62,21,3.51,few clouds
355,Margate,GB,51.3813,1.3862,43.95,95,47,7.0,scattered clouds
356,Luena,AO,-11.7833,19.9167,68.27,81,81,3.15,broken clouds
357,Hami,CN,42.8,93.45,30.76,46,41,3.24,scattered clouds
358,Grindavik,IS,63.8424,-22.4338,28.87,100,20,5.75,few clouds
359,Artyom,AZ,40.4723,50.333,48.34,76,89,18.86,overcast clouds
360,Houma,US,29.5958,-90.7195,62.01,98,47,2.98,scattered clouds
361,Tumba,SE,59.1986,17.8332,29.01,92,76,2.3,broken clouds
362,Virovitica,HR,45.8319,17.3839,27.45,78,62,1.43,broken clouds
363,Pedregulho,BR,-20.2569,-47.4767,65.3,82,50,5.28,scattered clouds
364,Xucheng,CN,20.35,110.1288,70.56,33,28,14.83,scattered clouds
365,Newport,GB,51.5877,-2.9984,46.85,81,99,19.8,overcast clouds
366,Yerbogachen,RU,61.2767,108.0108,28.13,80,100,15.86,overcast clouds
367,Tarauaca,BR,-8.1614,-70.7656,72.27,98,100,2.26,light rain
368,Menongue,AO,-14.6585,17.691,67.35,83,99,1.79,light rain
369,Beyneu,KZ,45.3167,55.2,36.18,61,17,11.41,few clouds
370,Zaozerne,UA,45.1582,33.2787,52.95,86,100,2.98,overcast clouds
371,Balkanabat,TM,39.5108,54.3671,46.71,65,5,10.71,clear sky
372,Walvis Bay,NA,-22.9575,14.5053,59.09,70,0,5.57,clear sky
373,Fomboni,KM,-12.28,43.7425,81.75,73,55,10.69,broken clouds
374,Lai,TD,9.3952,16.2989,76.98,36,10,0.89,clear sky
375,Chumikan,RU,54.7183,135.315,-3.35,84,9,16.42,clear sky
376,Mandalgovi,MN,45.7625,106.2708,28.62,18,0,15.99,clear sky
377,Maldonado,UY,-34.6667,-54.9167,61.23,93,55,4.47,broken clouds
378,Waddan,LY,29.1614,16.139,49.03,57,24,15.39,few clouds
379,Cabrobo,BR,-8.5142,-39.31,77.61,72,98,11.43,overcast clouds
380,Cascais,PT,38.6979,-9.4215,56.52,77,57,15.01,broken clouds
381,Sechura,PE,-5.5569,-80.8222,65.68,85,62,8.9,broken clouds
382,Monster,NL,52.0258,4.175,44.58,81,90,4.0,mist
383,Pasinler,TR,39.9803,41.6764,27.45,58,1,0.98,clear sky
384,Aksu,CN,41.1231,80.2644,35.15,33,98,0.16,overcast clouds
385,Medicine Hat,CA,50.0501,-110.6683,29.21,35,100,8.75,overcast clouds
386,Dergachi,RU,51.2328,48.7659,38.35,90,48,19.95,scattered clouds
387,Aguas Formosas,BR,-17.0822,-40.9358,68.58,99,99,2.06,overcast clouds
388,Paamiut,GL,61.994,-49.6678,39.09,72,100,46.62,overcast clouds
389,Laguna,US,38.421,-121.4238,56.97,96,90,1.99,fog
390,Huntsville,US,34.7304,-86.5861,60.19,94,1,14.0,clear sky
391,Saint-Joseph,RE,-21.3667,55.6167,86.36,76,14,8.12,few clouds
392,Turukhansk,RU,65.8167,87.9833,-34.53,99,96,2.51,overcast clouds
393,Anito,PH,12.4497,125.2886,78.35,77,100,14.92,overcast clouds
394,Tucupita,VE,9.0622,-62.051,71.33,99,97,2.44,overcast clouds
395,Contamana,PE,-7.3333,-75.0167,73.9,86,100,2.71,overcast clouds
396,Ketchikan,US,55.3422,-131.6461,30.2,80,94,2.35,overcast clouds
397,Kifri,IQ,34.6959,44.9661,57.83,33,89,2.24,overcast clouds
398,Mwinilunga,ZM,-11.7358,24.4293,72.86,61,23,4.9,few clouds
399,Shelburne,CA,44.0787,-80.2041,28.56,85,74,5.55,broken clouds
400,Yeppoon,AU,-23.1333,150.7333,89.38,65,0,12.28,clear sky
401,Birjand,IR,32.8663,59.2211,44.17,68,20,5.28,few clouds
402,Bahia Blanca,AR,-38.7196,-62.2724,52.09,75,79,7.65,light rain
403,Soe,ID,-9.8607,124.284,71.53,84,100,0.51,overcast clouds
404,Porto Novo,BJ,6.4965,2.6036,78.44,86,100,2.35,overcast clouds
405,Shiyan,CN,32.6475,110.7781,59.41,34,0,2.82,clear sky
406,Muros,ES,42.7762,-9.0603,59.09,96,93,14.16,overcast clouds
407,Akyab,MM,20.15,92.9,84.0,54,69,2.64,broken clouds
408,Anaconda,US,46.1285,-112.9423,36.77,78,97,1.83,overcast clouds
409,Arsk,RU,56.0915,49.8778,37.18,85,100,25.86,overcast clouds
410,Palu,ID,-0.8917,119.8707,87.39,68,92,5.03,overcast clouds
411,Hambantota,LK,6.1241,81.1185,79.14,100,40,2.3,scattered clouds
412,Poddorye,RU,57.4695,31.1156,21.4,92,100,9.78,overcast clouds
413,Marystown,CA,47.1666,-55.1483,39.85,100,79,8.01,broken clouds
414,Seymchan,RU,62.8833,152.4333,-34.28,100,99,1.72,overcast clouds
415,Conakry,GN,9.538,-13.6773,77.36,77,44,2.93,scattered clouds
416,Olbia,IT,40.9214,9.4856,48.25,76,0,16.11,clear sky
417,Chardara,KZ,41.2547,67.9692,53.85,54,99,4.59,overcast clouds
418,Ajaccio,FR,42.0,8.9167,46.89,75,90,6.91,overcast clouds
419,Gobabis,NA,-22.45,18.9667,68.65,55,100,15.59,overcast clouds
420,Aklavik,CA,68.2191,-135.0107,-24.11,86,5,10.13,clear sky
421,Mahibadhoo,MV,3.7833,72.9667,82.98,72,8,8.86,clear sky
422,Chernyshevskiy,RU,63.0128,112.4714,23.54,91,100,10.04,overcast clouds
423,Amnat Charoen,TH,15.9167,104.75,83.39,41,62,18.21,broken clouds
424,Cherskiy,RU,68.75,161.3,-12.66,95,100,16.98,overcast clouds
425,Rumphi,MW,-11.0186,33.8575,77.86,46,25,9.95,scattered clouds
426,Derzhavinsk,KZ,51.1,66.3167,26.96,92,100,13.69,overcast clouds
427,Vanimo,PG,-2.6741,141.3028,83.01,82,100,11.56,overcast clouds
428,Gharghoda,IN,22.1667,83.35,82.11,39,80,4.65,broken clouds
429,Smithers,CA,54.7804,-127.1743,28.72,93,90,5.75,light snow
430,Seminole,US,28.7086,-81.2081,58.05,90,1,0.0,clear sky
431,Yomou,GN,7.5603,-9.2653,69.15,94,40,1.14,scattered clouds
432,Bojnurd,IR,37.4747,57.329,39.15,93,75,0.0,broken clouds
433,Kamaishi,JP,39.2667,141.8833,45.61,64,69,6.15,broken clouds
434,Maltahohe,NA,-24.8333,16.9833,55.74,38,0,18.05,clear sky
435,Zemio,CF,5.0314,25.1361,76.82,75,91,2.62,overcast clouds
436,Hell,NO,63.4455,10.9033,27.52,54,0,18.41,clear sky
437,Vrangel,RU,42.7297,133.0839,19.2,47,24,18.16,few clouds
438,Sambava,MG,-14.2667,50.1667,82.2,66,27,10.16,scattered clouds
439,Okulovka,RU,58.4008,33.2908,19.4,91,99,8.97,overcast clouds
440,Filotion,GR,37.05,25.5,59.56,79,99,5.99,overcast clouds
441,Thinadhoo,MV,0.5333,72.9333,82.04,78,45,12.21,scattered clouds
442,Polunochnoye,RU,60.8697,60.4153,7.77,89,84,2.19,broken clouds
443,Hurghada,EG,27.2574,33.8129,66.96,51,22,6.06,few clouds
444,Atar,MR,20.5169,-13.0499,64.89,29,95,7.14,overcast clouds
445,Severo-Kurilsk,RU,50.6789,156.125,36.68,98,100,14.2,light rain
446,Vostok,RU,46.4856,135.8833,0.36,88,100,6.44,overcast clouds
447,Suluq,LY,31.6682,20.2521,60.01,67,75,13.53,broken clouds
448,Asfi,MA,32.2994,-9.2372,53.33,72,0,13.67,clear sky
449,Cabildo,AR,-38.4842,-61.8954,50.23,86,78,8.48,moderate rain
450,Kahului,US,20.8947,-156.47,73.42,74,75,13.8,broken clouds
451,Kashi,CN,39.4547,75.9797,42.26,26,92,0.96,overcast clouds
452,Yancheng,CN,33.3856,120.1253,56.8,30,3,3.11,clear sky
453,Ushumun,RU,52.7833,126.5333,7.07,66,97,6.87,overcast clouds
454,Abu Dhabi,AE,24.4667,54.3667,74.97,62,0,1.01,clear sky
455,Obihiro,JP,42.9172,143.2044,34.34,69,11,11.81,few clouds
456,Bara,NG,10.3744,10.7288,68.61,36,33,6.31,scattered clouds
457,Middleton,GB,53.55,-2.2,42.58,91,100,14.79,overcast clouds
458,Hailar,CN,49.2,119.7,21.22,88,45,10.4,scattered clouds
459,Bereda,ES,43.2686,-7.5406,55.42,100,99,6.02,overcast clouds
460,Trincomalee,LK,8.5711,81.2335,80.96,72,94,2.91,overcast clouds
461,Le Pont-De-Claix,FR,45.1244,5.7064,46.92,95,100,6.51,light rain
462,Chebsara,RU,59.2002,38.8356,16.93,96,100,4.56,light snow
463,Concordia,AR,-31.393,-58.0209,64.38,70,66,9.46,broken clouds
464,Gimry,RU,42.7597,46.8396,37.13,51,12,6.55,few clouds
465,Haines Junction,CA,60.7522,-137.5108,-10.79,98,100,2.15,overcast clouds
466,Mago,RU,53.2514,140.1822,-3.86,95,18,2.68,few clouds
467,Ponto Novo,BR,-10.8628,-40.1336,69.51,94,99,3.09,light rain
468,Harper,LR,4.375,-7.7169,78.78,84,86,8.01,overcast clouds
469,Kalabo,ZM,-14.97,22.6814,81.45,46,63,4.38,broken clouds
470,Cap Malheureux,MU,-19.9842,57.6142,84.47,65,9,8.99,clear sky
471,Uzhur,RU,55.3036,89.8339,28.74,70,100,18.61,overcast clouds
472,Santa Marta,CO,11.2408,-74.199,77.65,83,36,15.21,scattered clouds
473,Puerto Escondido,MX,15.85,-97.0667,76.03,73,1,5.75,clear sky
474,Ballina,AU,-28.8667,153.5667,82.78,75,17,12.44,few clouds
475,Nhulunbuy,AU,-12.2333,136.7667,93.81,55,40,11.5,scattered clouds
476,Usak,TR,38.5,29.4167,47.25,80,97,9.93,light rain
477,Sakakah,SA,29.9697,40.2064,55.98,38,79,10.67,broken clouds
478,Pisco,PE,-13.7,-76.2167,64.45,82,100,8.05,overcast clouds
479,Skibbereen,IE,51.55,-9.2667,40.8,67,43,22.97,light rain
480,Bosaso,SO,11.2842,49.1816,79.2,58,0,6.35,clear sky
481,Mareeba,AU,-17.0,145.4333,92.44,46,98,8.21,overcast clouds
482,Redlands,US,34.0556,-117.1825,64.02,63,1,0.0,haze
483,Tuy Hoa,VN,13.0833,109.3,73.17,70,92,15.35,overcast clouds
484,Ulladulla,AU,-35.35,150.4667,63.77,85,100,11.9,overcast clouds
485,Nyurba,RU,63.2842,118.3319,5.72,96,100,3.06,light snow
486,Virginia Beach,US,36.8529,-75.978,52.0,80,1,6.91,clear sky
487,Chichawatni,PK,30.5333,72.7,75.4,17,0,4.07,clear sky
488,Carnot,CF,4.9409,15.8665,73.76,79,85,1.03,overcast clouds
489,Billings,US,45.7833,-108.5007,33.37,51,75,6.91,broken clouds
490,Diffa,NE,13.3154,12.6113,70.25,27,42,8.43,scattered clouds
491,Povoa De Varzim,PT,41.3834,-8.7636,55.24,100,90,11.5,light intensity drizzle
492,Mount Isa,AU,-20.7333,139.5,103.77,14,40,13.8,scattered clouds
493,Kauhajoki,FI,62.4333,22.1833,6.78,95,95,7.23,overcast clouds
494,Honningsvag,NO,70.9821,25.9704,20.95,86,40,14.97,light snow
495,Kasongo-Lunda,CD,-6.4667,16.8167,69.93,98,100,0.96,light rain
496,Oksfjord,NO,70.2396,22.3479,16.72,85,23,13.15,few clouds
497,Balaipungut,ID,1.05,101.2833,84.61,78,96,7.16,overcast clouds
498,Vengerovo,RU,55.6848,76.7471,26.19,90,99,16.33,overcast clouds
499,Manaure,CO,11.7751,-72.4445,79.02,82,38,14.7,scattered clouds
500,Aktash,RU,50.3,87.7333,21.47,79,60,3.09,broken clouds
501,Lorengau,PG,-2.0226,147.2712,83.19,81,49,11.86,scattered clouds
502,Mehamn,NO,71.0357,27.8492,21.38,84,58,11.9,broken clouds
503,Colac,AU,-38.3333,143.5833,62.62,59,90,10.58,overcast clouds
504,Mogadishu,SO,2.0371,45.3438,82.56,66,31,15.43,scattered clouds
505,Townsville,AU,-19.25,146.8,85.08,70,40,16.11,scattered clouds
506,Salalah,OM,17.0151,54.0924,81.28,36,0,6.15,clear sky
507,Pahrump,US,36.2083,-115.9839,57.18,30,0,1.66,clear sky
508,Sao Filipe,CV,14.8961,-24.4956,74.57,73,100,9.95,overcast clouds
509,Saint-Augustin,CA,51.226,-58.6502,18.54,67,100,22.35,overcast clouds
510,Andijon,UZ,40.7821,72.3442,54.68,23,100,1.28,overcast clouds
511,Rochegda,RU,62.8,43.25,5.14,77,100,12.55,overcast clouds
512,Robe,AU,-37.1833,139.75,60.13,71,22,13.0,few clouds
513,Port Hardy,CA,50.6996,-127.4199,37.76,74,100,3.38,overcast clouds
514,Sivaki,RU,52.6333,126.75,7.12,67,88,7.43,overcast clouds
515,Constanza,DE,47.6603,9.1758,39.58,94,100,1.01,light rain
516,Suntar,RU,62.1444,117.6319,16.84,96,100,1.25,snow
517,Taltal,CL,-25.4,-70.4833,61.88,79,14,1.45,few clouds
518,Itarema,BR,-2.9248,-39.9167,80.29,75,88,12.28,overcast clouds
519,Bilibino,RU,68.0546,166.4372,-20.4,98,100,8.66,overcast clouds
520,Mao,ES,39.8885,4.2658,55.96,76,0,11.5,clear sky
521,Nagornskiy,RU,58.7731,57.5451,27.79,97,100,7.43,light snow
522,Katsuura,JP,35.1333,140.3,57.31,57,1,19.13,clear sky
523,Lucea,JM,18.451,-78.1736,76.86,78,100,13.65,overcast clouds
524,Jasper,US,37.2001,-94.3502,57.27,71,1,3.0,clear sky
525,Wote,KE,-1.7808,37.6288,69.12,81,91,3.8,light rain
526,Luanda,AO,-8.8368,13.2343,76.8,86,100,4.05,moderate rain
527,Predesti,RO,44.35,23.6,36.32,87,100,11.77,overcast clouds
528,San Vicente,AR,-26.6167,-54.1333,61.18,72,18,2.51,few clouds
529,San Policarpo,PH,12.1791,125.5072,80.35,72,100,18.86,overcast clouds
530,Jumla,NP,29.2747,82.1838,61.07,32,1,3.33,clear sky
531,Albox,ES,37.3886,-2.1495,45.05,59,0,8.28,clear sky
532,Lata,PT,40.1629,-8.3327,54.05,96,98,3.98,overcast clouds
533,Okhotsk,RU,59.3833,143.3,-18.09,88,48,17.83,scattered clouds
534,Vung Tau,VN,10.346,107.0843,77.58,75,100,5.75,overcast clouds
535,Clonakilty,IE,51.6231,-8.8706,40.21,67,38,21.72,scattered clouds
536,Flinders,AU,-34.5833,150.8552,67.8,80,100,13.11,overcast clouds
537,Oktyabrskiy,RU,54.4815,53.471,36.7,84,96,19.3,overcast clouds
538,Banda Aceh,ID,5.5577,95.3222,84.87,65,97,8.68,overcast clouds
539,Puerto Quijarro,BO,-17.7833,-57.7667,78.49,84,100,1.34,overcast clouds
540,Sandwick,GB,60.0,-1.25,37.22,87,86,10.36,overcast clouds
541,Douglas,US,41.3,-96.167,41.14,82,1,3.0,clear sky
542,Huangzhou,CN,30.45,114.8,62.19,27,40,3.96,scattered clouds
543,Bubaque,GW,11.2833,-15.8333,80.62,72,50,7.67,scattered clouds
544,Kholmskaya,RU,44.846,38.389,54.79,70,80,10.25,broken clouds
545,Mampong,GH,7.0627,-1.4001,69.75,97,95,2.84,overcast clouds
546,Narsaq,GL,60.9167,-46.05,39.42,84,100,14.29,moderate rain
547,Methoni,GR,36.8197,21.7049,56.21,70,67,19.77,broken clouds
548,Borodino,RU,55.9106,94.8983,30.04,76,71,22.28,broken clouds
549,Northam,GB,51.0333,-4.2167,46.62,70,100,28.14,overcast clouds
550,Katobu,ID,-4.9408,122.5276,81.48,82,100,3.89,moderate rain
551,Gaziantep,TR,37.0594,37.3825,40.93,75,75,0.0,broken clouds
552,Kieta,PG,-6.2167,155.6333,83.43,77,98,1.66,light rain
553,Payo,ID,-3.7508,103.6372,82.24,81,100,3.85,overcast clouds
554,Masterton,NZ,-40.9597,175.6575,64.94,75,100,2.64,light rain
555,Kostyantynivka,UA,48.5277,37.7069,39.04,92,100,9.57,overcast clouds
556,Nodeland,NO,58.1552,7.8358,30.69,80,75,13.8,light snow
557,Nanakuli,US,21.3906,-158.1547,71.55,60,1,8.05,clear sky
558,Benalla,AU,-36.55,145.9833,74.98,35,0,17.72,clear sky
559,Machakos,KE,-1.5167,37.2667,62.55,81,89,4.83,light rain
560,Arman,RU,59.7,150.1667,0.01,91,89,9.55,overcast clouds
561,Neijiang,CN,29.5835,105.0622,60.53,51,100,3.96,overcast clouds
562,Saint Anthony,US,45.0205,-93.218,33.26,64,1,1.99,clear sky
563,Komsomolskiy,UZ,40.4272,71.7189,49.42,24,100,2.89,overcast clouds
564,Sabang,ID,5.8933,95.3214,81.23,77,95,19.42,overcast clouds
565,Lichuan,CN,30.3,108.85,54.37,47,99,1.45,overcast clouds
566,Laredo,US,27.5064,-99.5075,70.84,83,1,10.36,clear sky
567,Semut,PH,6.6636,122.2189,83.1,73,38,6.96,scattered clouds
568,Agadir,MA,30.4202,-9.5982,45.05,46,0,3.22,clear sky
569,Tres Arroyos,AR,-38.3739,-60.2798,46.31,87,53,6.42,broken clouds
570,Qeshm,IR,26.9581,56.2719,75.07,57,0,10.67,clear sky
571,Dayong,CN,25.0209,118.2898,64.89,37,2,6.85,clear sky
572,Galle,LK,6.0367,80.217,84.27,68,92,4.32,overcast clouds
573,Honiara,SB,-9.4333,159.95,83.48,78,100,3.04,overcast clouds
574,Bourail,NC,-21.5667,165.4833,80.98,68,94,3.15,light rain
575,Bowen,AU,-20.0167,148.2333,83.75,63,78,20.96,broken clouds
576,Richmond,US,37.5538,-77.4603,46.15,79,20,4.61,few clouds
577,Nouakchott,MR,18.0858,-15.9785,67.93,33,83,13.22,broken clouds
578,Ust-Tsilma,RU,65.441,52.1498,-15.23,100,88,3.22,overcast clouds
579,Zhezkazgan,KZ,47.8043,67.7144,27.5,69,65,7.72,broken clouds
580,San Carlos,VE,9.6612,-68.5827,75.29,79,94,3.36,overcast clouds
581,Wanaka,NZ,-44.7,169.15,58.73,94,100,5.37,light rain
582,Tortona,IT,44.8978,8.8637,48.4,97,70,1.45,broken clouds
583,Leh,IN,34.1667,77.5833,25.79,64,34,2.15,scattered clouds
584,Sukhobuzimskoye,RU,56.5,93.2728,31.69,79,92,17.34,overcast clouds
585,Buzdyak,RU,54.5833,54.55,37.2,82,100,19.13,overcast clouds
586,Maceio,BR,-9.6658,-35.7353,78.24,94,75,3.44,broken clouds
587,Gizo,SB,-8.103,156.8419,83.8,76,100,8.55,light rain
588,Beringovskiy,RU,63.05,179.3167,13.17,73,20,12.95,few clouds
589,Pecos,US,31.4229,-103.4932,61.3,40,1,8.05,clear sky
590,Lohardaga,IN,23.4333,84.6833,69.66,41,79,4.99,broken clouds
591,Takestan,IR,36.0696,49.6959,42.64,39,0,1.32,clear sky
592,Mananjary,MG,-21.2167,48.3333,82.47,66,13,5.14,light rain
593,Colares,PT,38.7992,-9.4469,56.34,79,53,15.01,broken clouds
594,Antofagasta,CL,-23.65,-70.4,60.08,71,22,4.47,few clouds
595,Taboc,PH,8.8783,124.7975,84.67,72,100,10.25,overcast clouds
596,Alofi,NU,-19.0595,-169.9187,79.16,81,83,14.32,light rain
597,Arlit,NE,18.7369,7.3853,67.1,17,64,5.28,broken clouds
598,Tikhvin,RU,59.6451,33.5294,12.22,94,99,5.91,overcast clouds
599,Kihei,US,20.785,-156.4656,73.42,75,75,13.8,broken clouds
600,Sal Rei,CV,16.1833,-22.9167,72.77,73,62,20.71,broken clouds
601,Mataram,ID,-8.5833,116.1167,90.41,75,90,5.95,overcast clouds
602,Hofn,IS,64.2539,-15.2082,29.95,54,1,8.72,clear sky
603,Beloha,MG,-25.1667,45.05,94.48,18,0,3.31,clear sky
604,Kalevala,RU,65.2,31.1667,10.47,97,98,4.61,overcast clouds
605,Shenjiamen,CN,29.9576,122.298,55.44,50,0,8.32,clear sky
606,Praya,CV,14.9215,-23.5087,72.14,78,20,19.57,few clouds
607,Half Moon Bay,US,37.4636,-122.4286,55.71,87,90,1.01,mist
608,Gamboma,CG,-1.8764,15.8644,73.56,90,91,2.42,light rain
609,Cidreira,BR,-30.1811,-50.2056,68.38,81,43,18.54,scattered clouds
610,Paka,MY,4.6374,103.4368,84.25,65,85,11.41,overcast clouds
611,Sangmelima,CM,2.9333,11.9833,68.18,95,99,1.3,overcast clouds
612,Shubarshi,KZ,48.5872,57.1869,33.96,77,78,6.71,broken clouds
613,Bull Savanna,JM,17.8868,-77.5902,74.05,82,100,6.08,overcast clouds
614,Saint George,US,37.1041,-113.5841,49.53,40,1,1.01,clear sky
615,Markova,UA,48.6758,24.4138,9.99,76,11,6.22,few clouds
616,Salto,UY,-31.3833,-57.9667,64.35,71,66,9.98,broken clouds
617,Iskateley,RU,67.6803,53.1512,-14.4,100,20,3.06,few clouds
618,Nome,US,64.5011,-165.4064,8.67,78,90,24.16,light snow
619,Diglur,IN,18.55,77.6,80.47,39,38,6.91,scattered clouds
620,Babu,CN,24.4167,111.5167,69.01,21,9,4.12,clear sky
621,Yerofey Pavlovich,RU,53.9667,121.9667,8.71,73,98,2.55,overcast clouds
622,Acapulco,MX,16.8634,-99.8901,75.02,88,20,4.61,few clouds
623,Luba,GQ,3.4568,8.5547,80.82,78,100,2.62,overcast clouds
624,Sao Joao Da Barra,BR,-21.6403,-41.0511,67.73,93,10,6.35,clear sky
625,Malindi,KE,-3.2175,40.1191,81.95,73,48,5.01,light rain
626,Pekan,MY,3.4836,103.3996,85.14,63,94,10.04,overcast clouds
627,Shizuishan,CN,39.2333,106.7694,40.19,16,57,2.21,broken clouds
628,Old Saybrook,US,41.2918,-72.3762,37.42,60,20,6.67,few clouds
629,Bemidji,US,47.4736,-94.8803,27.91,56,1,19.57,clear sky
630,Plaeng Yao,TH,13.5847,101.284,85.71,44,96,14.23,overcast clouds
631,Oeiras Do Para,BR,-2.0031,-49.8544,74.59,97,100,3.18,overcast clouds
632,Puerto Narino,CO,-3.7703,-70.3831,73.35,97,100,1.5,overcast clouds
633,Shalinskoye,RU,55.7228,93.7594,28.65,78,93,19.42,overcast clouds
634,Ayaviri,PE,-14.8864,-70.5889,42.46,89,100,1.66,overcast clouds
635,Litein,KE,-0.5823,35.1903,66.06,65,43,4.27,scattered clouds
636,Nicoya,CR,10.1483,-85.452,74.75,83,57,8.39,broken clouds
637,Chicama,PE,-7.8447,-79.1469,65.8,85,99,5.37,overcast clouds
638,Horni Plana,CZ,48.7674,14.0326,29.57,82,100,3.47,light snow
639,Sawai Madhopur,IN,25.9833,76.3667,72.05,42,0,3.38,clear sky
640,Arys,KZ,42.4252,68.795,55.62,56,99,4.74,overcast clouds
641,Upata,VE,8.0086,-62.3989,74.19,98,78,3.4,broken clouds
642,Riyadh,SA,24.6877,46.7219,60.94,36,0,2.3,clear sky
643,Maslovka,RU,51.5535,39.2357,32.52,79,100,9.42,overcast clouds
644,Jalu,LY,29.0331,21.5482,60.96,30,95,8.7,overcast clouds
645,Lingao,CN,19.9103,109.6859,71.67,48,15,14.97,few clouds
646,Elizabeth City,US,36.2946,-76.2511,55.42,87,1,3.44,clear sky
647,Kandrian,PG,-6.2167,149.55,84.81,72,95,4.43,light rain
648,Abay,KZ,49.6311,72.8539,25.18,86,34,6.33,scattered clouds
649,Jerome,US,42.7241,-114.5186,38.68,87,1,11.5,clear sky
650,Opuwo,NA,-18.0607,13.84,72.7,38,41,3.04,scattered clouds
651,Ventspils,LV,57.3894,21.5606,21.13,100,0,4.61,clear sky
652,Gushikawa,JP,26.3544,127.8686,65.79,48,75,18.41,broken clouds
653,Goderich,CA,43.7501,-81.7165,33.91,79,99,15.17,overcast clouds
654,Ola,RU,59.5833,151.2833,0.14,91,100,7.74,light snow
655,Ahuimanu,US,21.4447,-157.8378,71.31,66,20,8.05,few clouds
656,Champerico,GT,14.3,-91.9167,74.77,76,9,4.76,clear sky
657,Urengoy,RU,65.9667,78.3667,-14.85,94,100,6.35,overcast clouds
658,Kawalu,ID,-7.3817,108.2082,83.46,70,86,5.84,light rain
659,Corinto,GR,37.9407,22.9573,59.45,89,81,2.77,broken clouds
660,Yagodnoye,RU,62.55,149.6667,-31.88,100,99,2.62,overcast clouds
661,Paris,FR,48.8534,2.3488,54.18,93,90,5.01,overcast clouds
662,Achi,CO,8.5682,-74.554,73.51,98,96,1.34,overcast clouds
663,Zlitan,LY,32.4674,14.5687,52.66,63,54,25.17,broken clouds
664,Hirara,JP,24.8,125.2833,67.44,56,15,22.32,few clouds
665,Sobolevo,RU,54.4299,31.8996,22.89,94,86,9.78,overcast clouds
666,Gilbues,BR,-9.8317,-45.3439,73.22,87,100,1.54,heavy intensity rain
667,Aksha,RU,50.2814,113.2867,27.88,62,6,3.13,clear sky
668,Waspan,NI,14.7419,-83.9717,71.42,99,81,3.87,broken clouds
669,Tartagal,AR,-22.5164,-63.8013,70.41,84,100,7.65,overcast clouds
670,Tepelene,AL,40.2958,20.0192,50.18,81,93,1.68,overcast clouds
671,Marsa Matruh,EG,31.3525,27.2453,61.23,60,100,10.25,overcast clouds
672,Teguise,ES,29.0605,-13.564,59.22,77,0,9.22,clear sky
673,Ygatimi,PY,-24.0833,-55.5,69.69,56,0,2.71,clear sky
674,Poum,NC,-20.2333,164.0167,80.69,74,29,11.01,scattered clouds
675,Visnes,NO,59.3556,5.2242,36.21,93,90,20.71,light rain and snow
676,Tecoanapa,MX,16.5167,-98.75,74.88,77,24,5.68,few clouds
677,Tazovskiy,RU,67.4667,78.7,-24.97,98,65,7.74,broken clouds
678,Altay,CN,47.8667,88.1167,29.53,82,84,1.97,broken clouds
679,Itoman,JP,26.1247,127.6694,66.58,55,75,21.85,broken clouds
680,Huilong,CN,31.8111,121.655,59.99,40,3,1.28,clear sky
681,Letterkenny,IE,54.95,-7.7333,43.09,76,73,24.63,moderate rain
682,Seoul,KR,37.5683,126.9778,45.79,30,43,10.94,scattered clouds
683,Bejucal,CU,22.9286,-82.3886,61.32,100,40,1.01,scattered clouds
684,Buala,SB,-8.145,159.5921,81.66,80,100,0.74,light rain
685,Litovko,RU,49.2361,135.1742,-0.89,96,85,2.15,overcast clouds
686,Kualakapuas,ID,-3.0091,114.3876,84.36,68,100,4.12,overcast clouds
687,Iquitos,PE,-3.7481,-73.2472,77.04,94,75,3.44,broken clouds
688,San Rafael,AR,-34.6177,-68.3301,57.52,75,100,12.66,overcast clouds
689,Penugonda,IN,16.6667,81.7333,88.18,51,100,3.15,overcast clouds
690,Pinar Del Rio,CU,22.4175,-83.6981,64.49,89,0,3.58,clear sky
691,Erzin,TR,36.9559,36.2,50.52,48,100,6.15,overcast clouds
692,Port Moresby,PG,-9.4431,147.1797,82.58,76,100,4.16,overcast clouds
693,Matamoros,MX,25.5333,-103.25,67.35,52,0,4.0,clear sky
694,Aswan,EG,24.0934,32.907,67.75,35,0,6.96,clear sky
695,Kargil,IN,34.5667,76.1,21.9,56,69,1.48,broken clouds
696,Baihar,IN,22.1,80.55,81.25,29,8,4.16,clear sky
697,Agaro,ET,7.85,36.65,69.03,47,58,1.19,broken clouds
698,Jambi,ID,-1.6,103.6167,87.57,56,100,5.37,overcast clouds
699,Villanueva De La Serena,ES,38.9766,-5.7974,43.83,89,0,4.43,clear sky
700,Severo-Zadonsk,RU,54.0348,38.4017,26.47,87,34,15.75,scattered clouds
701,Khandbari,NP,27.3747,87.2039,69.78,66,84,4.88,broken clouds
702,General Roca,AR,-39.0333,-67.5833,58.62,73,83,4.59,broken clouds
703,Graham,US,47.0529,-122.2943,39.85,86,90,0.0,overcast clouds
